"id","job_id","url","active","company_name","company_type","company_size","title","industry","industry_code","job_type","job_type_code","location","location_code","experience","experience_code","education","education_code","salary","salary_code","posting_ts","expiration_ts","keyword_code","view_count","apply_count","posting_date","expiration_date","collected_date","created_at"
"1","51666599","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666599&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)유니마이크로테크",\N,\N,"반도체 부품 영업지원 및 CS업무 및 중국어통역","유통·무역·상사","803","정규직","1","경기 &gt; 화성시","102510","경력무관","0","대학졸업(2,3년)이상","7","면접후 결정","99","1756258061","1758898799",\N,\N,\N,"2025-08-27T10:27:41+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"2","51666573","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666573&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)알파개발",\N,\N,"대구 수성구 ACT호텔 키친 KIT 직원 채용","호텔·여행·항공","108","정규직,계약직 (정규직 전환가능),계약직","1","대구 &gt; 수성구","104070","경력무관","0","대학졸업(2,3년)이상","7","면접후 결정","99","1756257978","1761490799",\N,\N,\N,"2025-08-27T10:26:18+0900","2025-10-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"3","51666569","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666569&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","에스피일레멕",\N,\N,"방산부문 생산 기술(전자) - 신입 가능","전기·전자·제어","201","정규직","1","경기 &gt; 수원시,경기 &gt; 안산시,경기 &gt; 안산시 상록구","102220","경력무관","0","대학졸업(2,3년)이상","7","면접후 결정","99","1756257966","1988118000",\N,\N,\N,"2025-08-27T10:26:06+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"4","51666568","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666568&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)성우",\N,\N,"[품질경영관리] 경력직 채용(팀장급)","기계·설비·자동차","202","정규직","1","경남 &gt; 창원시 마산합포구,경남 &gt; 창원시","110055","경력5년↑","2","학력무관","0","면접후 결정","99","1756257965","1757516399",\N,\N,\N,"2025-08-27T10:26:05+0900","2025-09-10T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"5","51666548","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666548&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)수성전기",\N,\N,"전기공사 본사 공무 모집(캐드가능자)","환경·설비","903","정규직","1","경기 &gt; 광주시","102080","경력2년↑","2","학력무관","0","면접후 결정","99","1756257905","1758898799",\N,\N,\N,"2025-08-27T10:25:05+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"6","51666542","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666542&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)중산시스템",\N,\N,"[본사근무-진접읍] (주)중산시스템 시공팀 채용","기타제조업","213","정규직","1","경기 &gt; 남양주시","102120","경력무관","0","학력무관","0","면접후 결정","99","1756257892","1758898799",\N,\N,\N,"2025-08-27T10:24:52+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"7","51666528","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666528&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)엔가드",\N,\N,"측량, 스캔, 3D모델링 데이터 처리 업무","건설·건축·토목·시공","901","정규직","1","경기 &gt; 성남시 중원구","102210","경력무관","0","고등학교졸업이상","6","면접후 결정","99","1756257855","1758898799",\N,\N,\N,"2025-08-27T10:24:15+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"8","51666527","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666527&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)태산공사",\N,\N,"LX글라스 군산공장 內 전기공무 경력직 채용","전기·전자·제어","201","정규직","1","전북 &gt; 군산시,충남 &gt; 서천군","113020","경력1년↑","2","학력무관","0","면접후 결정","99","1756257854","1758898799",\N,\N,\N,"2025-08-27T10:24:14+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"9","51666518","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666518&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)엠투",\N,\N,"자동차 필터 제조 생산직 직원 모집(초보자 가능)(정규","기계·설비·자동차","202","정규직","1","경기 &gt; 포천시","102490","경력무관","0","학력무관","0","면접후 결정","99","1756257827","1758898799",\N,\N,\N,"2025-08-27T10:23:47+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"10","51666511","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666511&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)제다",\N,\N,"자동차 부품 포장 업무 근무자 채용","기계·설비·자동차","202","계약직 (정규직 전환가능),계약직","10","경북 &gt; 경산시","111010","경력무관","0","고등학교졸업이상","6","시급 10,030원","104","1756257805","1758898799",\N,\N,\N,"2025-08-27T10:23:25+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"11","51666505","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666505&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","제일산업",\N,\N,"제일산업 제조업 경리사원 모집","기계·설비·자동차","202","정규직","1","부산 &gt; 강서구","106010","경력3년↑","2","학력무관","0","면접후 결정","99","1756257787","1757689199",\N,\N,\N,"2025-08-27T10:23:07+0900","2025-09-12T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"12","51666502","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666502&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)벤투스",\N,\N,"기술영업팀 제품서비스 경력 채용","전기·전자·제어","201","정규직","1","경기 &gt; 군포시,경기 &gt; 수원시 영통구,경기 &gt; 용인시","102100","경력 3~8년","2","대학졸업(2,3년)이상","7","면접후 결정","99","1756257778","1758812399",\N,\N,\N,"2025-08-27T10:22:58+0900","2025-09-25T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"13","51666496","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666496&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)한국비즈넷",\N,\N,"웹 풀스택 개발자 (시니어급)","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 서울전체,서울 &gt; 구로구","101000","경력 7~15년","2","대학졸업(2,3년)이상","7","회사내규에 따름","0","1756257731","1758812399",\N,\N,\N,"2025-08-27T10:22:11+0900","2025-09-25T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"14","51666488","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666488&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","명성공업(주)",\N,\N,"전산팀 경력자(대리/과장) 채용","기계·설비·자동차","202","정규직","1","경북 &gt; 경주시","111020","경력3년↑","2","대학교졸업(4년)이상","8","면접후 결정","99","1756257718","1758898799",\N,\N,\N,"2025-08-27T10:21:58+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"15","51666477","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666477&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","케이엘모션(주)",\N,\N,"BLDC 모터 연구/개발 엔지니어 채용(경력)","전기·전자·제어","201","정규직","1","경남 &gt; 창원시","110150","경력5년↑","2","학력무관","0","면접후 결정","99","1756257693","1758898799",\N,\N,\N,"2025-08-27T10:21:33+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"16","51666475","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666475&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)하나계기",\N,\N,"현장계측기 교정작업(교정실무 경력자 및 유경험자 우대)","전기·전자·제어","201","정규직","1","대구 &gt; 서구","104060","신입/경력","3","고등학교졸업이상","6","면접후 결정","99","1756257688","1761490799",\N,\N,\N,"2025-08-27T10:21:28+0900","2025-10-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"17","51666467","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666467&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","티엘에스(주)",\N,\N,"품질관리 (양산가산일반산업단지)","전기·전자·제어","201","정규직","1","부산 &gt; 북구,경남 &gt; 양산시","106080","경력무관","0","대학교졸업(4년)이상","8","연봉 3,600만원","15","1756257670","1988118000",\N,\N,\N,"2025-08-27T10:21:10+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"18","51666456","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666456&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","페이브텍(주)",\N,\N,"[페이브텍] 장비 설계 및 조립 신입사원 채용","기계·설비·자동차","202","정규직","1","경기 &gt; 수원시,경기 &gt; 화성시","102220","경력무관","0","대학졸업(2,3년)이상","7","면접후 결정","99","1756257625","1758898799",\N,\N,\N,"2025-08-27T10:20:25+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"19","51666453","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666453&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","더한한의원 원외탕전실",\N,\N,"더한한의원 원외탕전실(탕전실) 생산직 채용(근무지 : 장성)","식품가공·개발","214","정규직","1","광주 &gt; 광주전체,광주 &gt; 광산구,전남 &gt; 장성군","103000","경력무관","0","학력무관","0","월급 221만원","101","1756257614","1758898799",\N,\N,\N,"2025-08-27T10:20:14+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"20","51666451","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666451&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","원스토어(주)",\N,\N,"원스토어 백엔드 개발자 채용","포털·인터넷·컨텐츠","305","정규직","1","경기 &gt; 과천시","102060","경력5년↑","2","대학교졸업(4년)이상","8","면접후 결정","99","1756257611","1758466799",\N,\N,\N,"2025-08-27T10:20:11+0900","2025-09-21T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"21","51666429","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666429&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)고원금속",\N,\N,"자동차부품 품질경영팀 경력사원 채용","기계·설비·자동차","202","정규직","1","경기 &gt; 화성시","102510","경력2년↑","2","대학졸업(2,3년)이상","7","면접후 결정","99","1756257532","1758898799",\N,\N,\N,"2025-08-27T10:18:52+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"22","51666416","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666416&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)퍼스트씨앤디",\N,\N,"신재생에너지 발전 및 모빌리티 서비스플랫폼 개발자","솔루션·SI·ERP·CRM","301","정규직,계약직 (정규직 전환가능),인턴직 (정규직 전환가능),계약직,인턴직","1","경기 &gt; 화성시","102510","신입/경력","3","대학교졸업(4년)이상","8","면접후 결정","99","1756257466","1988118000",\N,\N,\N,"2025-08-27T10:17:46+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"23","51666408","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666408&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)실리콘마이터스",\N,\N,"Analog 회로 설계자","반도체·광학·LCD","215","정규직","1","경기 &gt; 성남시,경기 &gt; 성남시 분당구","102180","신입/경력","3","석사졸업이상","9","회사내규에 따름","0","1756257450","1758812399",\N,\N,\N,"2025-08-27T10:17:30+0900","2025-09-25T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"24","51666402","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666402&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","주식회사 윈어시",\N,\N,"파이썬 개발자 모집 (AI, API 관련 능숙자)","웹에이젼시","302","정규직","1","서울 &gt; 영등포구","101200","경력무관","0","학력무관","0","면접후 결정","99","1756257432","1761490799",\N,\N,\N,"2025-08-27T10:17:12+0900","2025-10-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"25","51666393","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666393&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","농업회사법인(주)알콩달콩",\N,\N,"[구례자연드림파크] 알콩달콩 생산 · 품질관리 담당자 채용","식품가공·개발","214","계약직 (정규직 전환가능),계약직","10","광주 &gt; 광주전체,전남 &gt; 전남전체,전남 &gt; 구례군,전남 &gt; 순천시","103000","경력무관","0","학력무관","0","연봉 3,200만원","13","1756257407","1758898799",\N,\N,\N,"2025-08-27T10:16:47+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"26","51666389","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666389&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)실리콘마이터스",\N,\N,"Digital 회로 설계자","반도체·광학·LCD","215","정규직","1","경기 &gt; 성남시,경기 &gt; 성남시 분당구","102180","경력4년↑","2","대학교졸업(4년)이상","8","회사내규에 따름","0","1756257398","1758812399",\N,\N,\N,"2025-08-27T10:16:38+0900","2025-09-25T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"27","51666388","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666388&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","엠엔에스아이(주)",\N,\N,"엠엔에스아이(주) 조선기자재 A/S 서비스 경력직 모집","기계·설비·자동차","202","정규직","1","경남 &gt; 창원시 마산회원구","110053","경력3년↑","2","학력무관","0","면접후 결정","99","1756257396","1758898799",\N,\N,\N,"2025-08-27T10:16:36+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"28","51666387","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666387&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)에이치엠테크",\N,\N,"전기공사 기술자(견적 포함)","전기·전자·제어","201","정규직","1","충남 &gt; 서산시","115080","경력1년↑","2","고등학교졸업이상","6","면접후 결정","99","1756257392","1988118000",\N,\N,\N,"2025-08-27T10:16:32+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"29","51666379","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51666379&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)에스티에스정밀",\N,\N,"CNC 오퍼레이터 모집","기계·설비·자동차","202","정규직","1","부산 &gt; 사상구","106090","경력무관","0","학력무관","0","면접후 결정","99","1756257364","1758898799",\N,\N,\N,"2025-08-27T10:16:04+0900","2025-09-26T23:59:59+0900","2025-08-27 10:38:29","2025-08-27 10:38:35"
"30","51646283","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646283&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)코스",\N,\N,"(주)코스 반도체 배관 사원 채용(신입)","기계·설비·자동차","202","정규직","1","경기 &gt; 화성시","102510","경력무관","0","고등학교졸업이상","6","연봉 3,300만원","13","1756103591","1761317999",\N,\N,\N,"2025-08-25T15:33:11+0900","2025-10-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"31","51646278","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646278&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","서울시니어스타워(주)오색그린야드호텔",\N,\N,"오색그린야드호텔 시설 설비 영선 채용 공고","호텔·여행·항공","108","정규직,계약직 (정규직 전환가능),계약직","1","강원 &gt; 양양군","109070","경력무관","0","학력무관","0","면접후 결정","99","1756103573","1761317999",\N,\N,\N,"2025-08-25T15:32:53+0900","2025-10-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"32","51646277","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646277&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","뱅크웨어글로벌(주)",\N,\N,"[뱅크웨어글로벌] 금융IT기업 정보보안 담당 경력사원 채용","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 중구","101240","경력7년↑","2","대학교졸업(4년)이상","8","면접후 결정","99","1756103562","1756652399",\N,\N,\N,"2025-08-25T15:32:42+0900","2025-08-31T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"33","51646274","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646274&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","오비맥주(주)",\N,\N,"[ABInBev Korea 오비맥주] Commercial  MKT Procurement Manager","식품가공·개발","214","정규직","1","서울 &gt; 강남구","101010","경력 5~10년","2","대학교졸업(4년)이상","8","면접후 결정","99","1756103558","1988118000",\N,\N,\N,"2025-08-25T15:32:38+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"34","51646273","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646273&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)코스",\N,\N,"(주)코스 반도체 배관 경력사원 채용(경력자)","기계·설비·자동차","202","정규직","1","경기 &gt; 화성시","102510","경력무관","0","고등학교졸업이상","6","연봉 4,500만원","17","1756103554","1761317999",\N,\N,\N,"2025-08-25T15:32:34+0900","2025-10-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"35","51646265","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646265&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)린솔",\N,\N,"[린솔] 임베디드 연구 개발 소프트웨어 엔지니어","하드웨어·장비","307","정규직","1","서울 &gt; 중구","101240","경력무관","0","대학교졸업(4년)이상","8","면접후 결정","99","1756103525","1758725999",\N,\N,\N,"2025-08-25T15:32:05+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"36","51646254","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646254&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)플랜티넷",\N,\N,"[판교IT 상장사] UI/UX 기획","네트워크·통신·모바일","306","정규직","1","경기 &gt; 성남시 분당구","102190","경력 2~5년","2","대학교졸업(4년)이상","8","면접후 결정","99","1756103474","1758725999",\N,\N,\N,"2025-08-25T15:31:14+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"37","51646255","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646255&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)이킴",\N,\N,"회계팀 팀장 / 경력직원 채용","식품가공·개발","214","정규직","1","대전 &gt; 대전전체,충북 &gt; 충북전체,충북 &gt; 보은군","105000","경력 8~20년","2","대학교졸업(4년)이상","8","면접후 결정","99","1756103474","1758725999",\N,\N,\N,"2025-08-25T15:31:14+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"38","51646241","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646241&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","갤럭스(주)",\N,\N,"[갤럭스/신약개발본부] 바이오신약팀 분석 파트 인재 모집","제약·보건·바이오","703","정규직","1","서울 &gt; 강서구","101040","경력3년↑","2","석사졸업이상","9","면접후 결정","99","1756103420","1988118000",\N,\N,\N,"2025-08-25T15:30:20+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"39","51646235","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646235&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)명성",\N,\N,"(주) 명성 온라인 CS/AMD 담당자 채용","전기·전자·제어","201","정규직","1","대구 &gt; 동구","104040","신입/경력","3","학력무관","0","면접후 결정","99","1756103406","1758725999",\N,\N,\N,"2025-08-25T15:30:06+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"40","51646233","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646233&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)케이.디",\N,\N,"(주)케이디 자동차부품 품질관리 대리","기계·설비·자동차","202","정규직","1","충남 &gt; 아산시","115100","경력3년↑","2","대학교졸업(4년)이상","8","면접후 결정","99","1756103403","1988118000",\N,\N,\N,"2025-08-25T15:30:03+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"41","51646231","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646231&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)유로콘트롤",\N,\N,"PLC & HMI 프로그램 및 전기, 자동제어 관련 신입사원 채용","환경·설비","903","정규직","1","경기 &gt; 안양시 동안구","102330","신입","1","대학졸업(2,3년)이상","7","연봉 3,000만원","12","1756103387","1759244399",\N,\N,\N,"2025-08-25T15:29:47+0900","2025-09-30T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"42","51646230","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646230&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)엠에프테크",\N,\N,"필터하우징/압력용기/탱크 품질관리 경력자 구인","환경·설비","903","정규직","1","경기 &gt; 안산시 단원구","102290","경력3년↑","2","대학졸업(2,3년)이상","7","면접후 결정","99","1756103386","1758725999",\N,\N,\N,"2025-08-25T15:29:46+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"43","51646224","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646224&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","갤럭스(주)",\N,\N,"[갤럭스/신약개발본부] 분자 생물학 분야 연구원 모집","제약·보건·바이오","703","정규직","1","서울 &gt; 강서구","101040","경력무관","0","대학교졸업(4년)이상","8","면접후 결정","99","1756103368","2019567600",\N,\N,\N,"2025-08-25T15:29:28+0900","2033-12-31T00:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"44","51646222","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646222&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)지에프이엔지",\N,\N,"배관 설계 및 전기설계","환경·설비","903","정규직","1","서울 &gt; 금천구","101080","경력 1~15년","2","대학졸업(2,3년)이상","7","면접후 결정","99","1756103360","1758725999",\N,\N,\N,"2025-08-25T15:29:20+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"45","51646221","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646221&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","비케이전자(주)",\N,\N,"공무팀   경력직 모집","전기·전자·제어","201","정규직","1","경기 &gt; 안양시 만안구","102340","경력2년↑","2","고등학교졸업이상","6","면접후 결정","99","1756103359","1759244399",\N,\N,\N,"2025-08-25T15:29:19+0900","2025-09-30T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"46","51646220","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646220&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","오버테이크(주)",\N,\N,"AdTech 혁신을 함께할 백엔드 개발자(주니어 채용)","광고·홍보·전시","504","정규직","1","서울 &gt; 영등포구","101200","경력 3~5년","2","학력무관","0","면접후 결정","99","1756103355","1758261600",\N,\N,\N,"2025-08-25T15:29:15+0900","2025-09-19T15:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"47","51646217","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646217&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","온천5구역재개발정비사업조합",\N,\N,"온천5구역 재개발정비사업조합 사무장 공고","건설·건축·토목·시공","901","정규직","1","부산 &gt; 동래구","106060","경력5년↑","2","학력무관","0","면접후 결정","99","1756103347","1756454400",\N,\N,\N,"2025-08-25T15:29:07+0900","2025-08-29T17:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"48","51646216","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646216&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","세바세미 화성",\N,\N,"영업지원 채용 (영업, 총무/회계)","반도체·광학·LCD","215","정규직","1","경기 &gt; 경기전체,경기 &gt; 화성시","102000","경력3년↑","2","대학졸업(2,3년)이상","7","면접후 결정","99","1756103347","1758725999",\N,\N,\N,"2025-08-25T15:29:07+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"49","51646202","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646202&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)에이치아이티오토모티브",\N,\N,"[HIT AUTOMOTIVE] 제작팀 가공관리 신입/경력사원 모집","기계·설비·자동차","202","정규직,계약직 (정규직 전환가능),계약직","1","경기 &gt; 안산시 단원구","102290","경력무관","0","학력무관","0","면접후 결정","99","1756103275","1758725999",\N,\N,\N,"2025-08-25T15:27:55+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"50","51646201","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51646201&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)상진",\N,\N,"(주)상진 자동차프레스금형 현장직원 채용","기계·설비·자동차","202","정규직","1","부산 &gt; 기장군","106030","경력무관","0","학력무관","0","면접후 결정","99","1756103271","1758725999",\N,\N,\N,"2025-08-25T15:27:51+0900","2025-09-24T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
